LEA DIRECTORY INFO	164	UTLEADIRECTORYv292063.tab	c029-04292024-1520	2023-2024	
119	49	01	83	4900017			Academy for Math Engineering & Science	NO	7	http://www.ames-slc.org/		8012789460	5715 S 1300 E			SALT LAKE CITY	UT	84121		5715 S 1300 E			SALT LAKE CITY	UT	84121		1		2023-07-01	CHRTIDEAESEA		
120	49	01	86	4900008			Pinnacle Canyon Academy	NO	7	http://www.pcaschool.com		4356138102	210 N 600 E	 		Price	UT	84501		210 N 600 E	 		Price	UT	84501		1		2023-07-01	CHRTIDEAESEA		
121	49	01	87	4900009			City Academy	NO	7	http://www.cityacademyslc.org		8015968489	555 E 200 S	 		SALT LAKE CITY	UT	84102		555 E 200 S	 		SALT LAKE CITY	UT	84102		1		2023-07-01	CHRTIDEAESEA		
122	49	01	89	4900011			Soldier Hollow Charter School	NO	7	www.mysoldierhollow.com		4356541347	3444 West 3000 South	 		HEBER CITY	UT	84032		3444 West 3000 South	 		HEBER CITY	UT	84032		1		2023-07-01	CHRTIDEAESEA		
123	49	01	8B	4900033			American Leadership Academy	NO	7	http://www.americanleadership.net		8017942226	898 W 1100 S	 		SPANISH FORK	UT	84660		898 W 1100 S	 		SPANISH FORK	UT	84660		1		2023-07-01	CHRTIDEAESEA		
124	49	01	8C	4900051			Mountainville Academy	NO	7	http://www.mountainvilleacademy.org		8017569805	195 S MAIN			ALPINE	UT	84004		195 S MAIN			ALPINE	UT	84004		1		2023-07-01	CHRTIDEAESEA		
125	49	01	8D	4900118			Open Classroom	NO	7	http://www.ocslc.org		8015788144	134 D STREET			SALT LAKE CITY	UT	84103		134 D STREET			SALT LAKE CITY	UT	84103		1		2023-07-01	CHRTIDEAESEA		
126	49	01	8E	4900131			Merit College Preparatory Academy	NO	7	http://www.meritacademy.org		8014917600	1440 W CENTER STREET			SPRINGVILLE	UT	84663		1440 W CENTER STREET			SPRINGVILLE	UT	84663		1		2023-07-01	CHRTIDEAESEA		
127	49	01	8F	4900137			Hawthorn Academy	NO	7	http://www.hawthornacademy.org		8012829066	9062 S 2200 W	 		WEST JORDAN	UT	84088		9062 S 2200 W	 		WEST JORDAN	UT	84088		1		2023-07-01	CHRTIDEAESEA		
128	49	01	8G	4900147			Good Foundations Academy	NO	7	http://gfautah.org/		8013932950	5101 S 1050 W			RIVERDALE	UT	84405		5101 S 1050 W			RIVERDALE	UT	84405		1		2023-07-01	CHRTIDEAESEA		
129	49	01	8H	4900158			Valley Academy	NO	7	http://www.valleyacademycharter.com/		4356357815	539 N 870 W			HURRICANE	UT	84737		539 N 870 W			HURRICANE	UT	84737		1		2023-07-01	CHRTIDEAESEA		
130	49	01	8I	4900168			Winter Sports School	NO	7	www.wintersportsschool.org		4356498760	4251 Shadow Mountain Drive			PARK CITY	UT	84098		4251 Shadow Mountain Drive			PARK CITY	UT	84098		1		2023-07-01	CHRTIDEAESEA		
131	49	01	8J	4900179			Terra Academy	NO	7			8443226562	267 Aggie Blvd.			VERNAL	UT	84078		267 Aggie Blvd.			VERNAL	UT	84078		1		2023-07-01	CHRTIDEAESEA		
132	49	01	8K	4900186			American Academy of Innovation	NO	7	aaiutah.org		8018104786	5410 S Jordan Pkwy			South Jordan	UT	84009		5410 S Jordan Pkwy			SOUTH JORDAN	UT	84009		1		2023-07-01	CHRTIDEAESEA		
133	49	01	8L	4900197			Salt Lake Academy High School	NO	7			8015973096	14787 S ACADEMY PKWY			HERRIMAN	UT	84096		14787 S ACADEMY PKWY			HERRIMAN	UT	84096		1		2023-07-01	CHRTIDEAESEA		
134	49	01	8M				Elevated Charter School	NO	7	elevatedcharterschool.org		3854473223	2701 N Thanksgiving Way #100			LEHI	UT	84043		2701 N Thanksgiving Way #100			LEHI	UT	84043		7		2023-07-01	CHRTIDEAESEA		
135	49	01	91	4900012			Utah Arts Academy	NO	7			4354144535	1091 N Bluff St			SAINT GEORGE	UT	84770		1091 N Bluff St			SAINT GEORGE	UT	84770		1		2023-07-01	CHRTIDEAESEA		
136	49	01	92	4900013			Uintah River High	NO	7	uintahriverwarriors.org		4357254088	998 E 7500 S			FORT DUCHESNE	UT	84026		998 E 7500 S			FORT DUCHESNE	UT	84026		1		2023-07-01	CHRTIDEAESEA		
137	49	01	93	4900014			John Hancock Charter School	NO	7	http://www.johnhancockcs.org		8017965646	125 N 100 E			PLEASANT GROVE	UT	84062		125 N 100 E			PLEASANT GROVE	UT	84062		1		2023-07-01	CHRTIDEAESEA		
138	49	01	94	4900015			Thomas Edison	NO	7	http://www.thomased.org		4357872820	180 E 2600 N			NORTH LOGAN	UT	84341		180 E 2600 N			NORTH LOGAN	UT	84341		1		2023-07-01	CHRTIDEAESEA		
139	49	01	95	4900016			Timpanogos Academy	NO	7	http://www.timpacademy.org		8017854979	70 S TITAN TRAIL			LINDON	UT	84042		70 S 100 E			LINDON	UT	84042		1		2023-07-01	CHRTIDEAESEA		
140	49	01	97	4900018			Salt Lake Arts Academy	NO	7	http://www.saltlakeartsacademy.org		8015311173	844 S 200 E			SALT LAKE CITY	UT	84111		844 S 200 E			SALT LAKE CITY	UT	84111		1		2023-07-01	CHRTIDEAESEA		
141	49	01	98	4900019			Fast Forward High	NO	7	http://www.ffchs.org		4357134255	875 W 1400 N			LOGAN	UT	84321		875 W 1400 N			LOGAN	UT	84321		1		2023-07-01	CHRTIDEAESEA		
142	49	01	9B	4900034			Navigator Pointe Academy	NO	7	http://www.npacademy.org		8018401210	6844 S NAVIGATOR RD	 		WEST JORDAN	UT	84084		6844 S NAVIGATOR RD	 		WEST JORDAN	UT	84084		1		2023-07-01	CHRTIDEAESEA		
143	49	01	9C	4900052			Paradigm High School	NO	7	http://www.paradigmschools.org		8016461018	11577 S 3600 W			SOUTH JORDAN	UT	84095		11577 S 3600 W			SOUTH JORDAN	UT	84095		1		2023-07-01	CHRTIDEAESEA		
144	49	01	9D	4900071			Canyon Rim Academy	NO	7	http://www.canyonrimacademy.org		8014742066	3005 S 2900 E			SALT LAKE CITY	UT	84109		3005 S 2900 E			SALT LAKE CITY	UT	84109		1		2023-07-01	CHRTIDEAESEA		
145	49	01	9E	4900124			Providence Hall	NO	7	http://www.providencehall.com		8017278260	4795 W Patriot Ridge Drive			HERRIMAN	UT	84096		4795  W Patriot Ridge Drive			HERRIMAN	UT	84096		1		2023-07-01	CHRTIDEAESEA		
146	49	01	9F	4900138			Mountain Heights Academy	NO	7	http://www.mountainheightsacademy.org/		8017216329	9067 S 1300 W Suite 204	 		WEST JORDAN	UT	84088		9067 S 1300 W Suite 204	 		WEST JORDAN	UT	84088		1		2023-07-01	CHRTIDEAESEA		
147	49	01	9I	4900171			Utah Career Path High School	NO	7	www.careerpathhigh.org		8014449378	550 E 300 S RM 2025			KAYSVILLE	UT	84037		550 E 300 S RM 2025			KAYSVILLE	UT	84037		1		2023-07-01	CHRTIDEAESEA		
148	49	01	9J	4900182			Lumen Scholar Institute	NO	7			8019879497	1353 West 760 North			OREM	UT	84057		1353 West 760 North			OREM	UT	84057		1		2023-07-01	CHRTIDEAESEA		
149	49	01	9K	4900188			St. George Academy	NO	7	www.stgacademy.org		4356251799	380 E 3090 South			WASHINGTON	UT	84780		380 E. 3090 S.			WASHINGTON	UT	84780		1		2023-07-01	CHRTIDEAESEA		
150	49	01	9M				American Principles Academy	NO	7			7143198061	1645 North 175 West			CEDAR CITY	UT	84721		1645 North 175 West			CEDAR CITY	UT	84721		7		2023-07-01	CHRTIDEAESEA		
151	49	01	A1	4900063			No. UT. Acad. for Math Engineering & Science	NO	7	http://www.nuames.org		8013953350	2750 N UNIVERSITY PARK BLVD	 		LAYTON	UT	84041		2750 N UNIVERSITY PARK BLVD	 		LAYTON	UT	84041		1		2023-07-01	CHRTIDEAESEA		
152	49	01	A2	4900064			Ranches Academy	NO	7	http://www.theranchesacademy.com		8017894000	7789 TAWNY OWL CIR			EAGLE MOUNTAIN	UT	84005		7789 TAWNY OWL CIR			EAGLE MOUNTAIN	UT	84005		1		2023-07-01	CHRTIDEAESEA		
153	49	01	A3	4900065			Davinci Academy	NO	7	http://www.davinciacademy.org		8014090700	2033 GRANT AVE	 		OGDEN	UT	84401		2033 GRANT AVE	 		OGDEN	UT	84401		1		2023-07-01	CHRTIDEAESEA		
154	49	01	A4	4900066			Summit Academy	NO	7	http://www.summitacademyschools.org		8012312523	1285 E 13200 S			DRAPER	UT	84020		1285 E 13200 S			DRAPER	UT	84020		1		2023-07-01	CHRTIDEAESEA		
155	49	01	A5	4900067			Itineris Early College High	NO	7	http://www.iechs.org		3858002140	8714 Roy Del Circle			WEST JORDAN	UT	84088		8714 Roy Del Circle			WEST JORDAN	UT	84088		1		2023-07-01	CHRTIDEAESEA		
156	49	01	A6	4900068			North Davis Preparatory Academy	NO	7	http://www.northdavisprep.org		8015471809	1765 W HILLFIELD RD			LAYTON	UT	84041		1765 W HILLFIELD RD	1591 W HILLFIELD RD		LAYTON	UT	84041		1		2023-07-01	CHRTIDEAESEA		
157	49	01	A7	4900035			Moab Charter School	NO	7	http://www.moabcharterschool.org		4352592277	358 E 300 S	 		MOAB	UT	84532		358 E 300 S	 		MOAB	UT	84532		1		2023-07-01	CHRTIDEAESEA		
158	49	01	A8	4900036			East Hollywood High	NO	7	http://www.easthollywood.org		8018868181	2185 S 3600 W			WEST VALLEY CITY	UT	84119		2185 S 3600 W			WEST VALLEY CITY	UT	84119		1		2023-07-01	CHRTIDEAESEA		
159	49	01	A9	4900037			Success Academy	NO	7	http://www.successacademy.org		4358658790	351 W UNIVERSITY BLVD	Multipurpose Bldg MC205		CEDAR CITY	UT	84720		351 W UNIVERSITY BLVD	MC205		CEDAR CITY	UT	84720		1		2023-07-01	CHRTIDEAESEA		
160	49	01	75	4900027			Central Utah Ed. Services	NO	4			4358964469	195 E 500 N			RICHFIELD	UT	84701		195 E 500 N			RICHFIELD	UT	84701		2		2023-07-01	NOTCHR		
161	49	01	76	4900028			Northeastern Utah Ed. Serv.	NO	4	http://www.nucenter.org		4356541921	35 South Main Street			HEBER CITY	UT	84032		35 South Main Street			HEBER CITY	UT	84032		2		2023-07-01	NOTCHR		
162	49	01	77	4900029			Southeast Ed. Service Center	NO	4			4356371173	685 E 200 S			PRICE	UT	84501		685 E 200 S			PRICE	UT	84501		2		2023-07-01	NOTCHR		
163	49	01	78	4900031			Southwest Educational Development Center	NO	4			4355862865	520 W 800 S			CEDAR CITY	UT	84720		520 W 800 S			CEDAR CITY	UT	84720		2		2023-07-01	NOTCHR		
164	49	01	99	4900135			USBE	NO	5	http://www.schools.utah.gov		8015387500	PO Box 144200			Salt Lake City	UT	84114	4200	250 E 500 S			Salt Lake City	UT	84111	3204	2		2023-07-01	NOTCHR		
